  144.1689977388  152.6458391637    4.0000000000
  145.5862058998  156.3861514873    4.0000000000
  145.5862058998  156.3861514873    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  141.6389509169  155.7438601980    4.0000000000
  141.6389509169  155.7438601980    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  140.2213182393  152.0025135699    4.0000000000
  140.2213182393  152.0025135699    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  142.7517895778  148.9055268400    4.0000000000
  142.7517895778  148.9055268400    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  146.7000418109  149.5478922378    4.0000000000
  146.7000418109  149.5478922378    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  148.1176744885  153.2892388659    4.0000000000
  148.1176744885  153.2892388659    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

  144.1689977388  152.6458391637    4.0000000000
  145.5862058998  156.3861514873    4.0000000000
  145.5862058998  156.3861514873    6.0000000000
  144.1689977388  152.6458391637    6.0000000000

